"imgID","imgInt","imgEmo","hm","hsd","am","asd","sam","sasd","fm","fsd","surm","sursd","dm","dsd"
38,50,"surprised",0.65,0.670820393249937,0,0,0,0,0.45,0.604805318829299,2.4,0.99472291830968,0,0
38,75,"angry",0.1,0.307793505625546,1.85,0.93330200448673,0.3,0.571240570577479,0.2,0.410391340834062,0.25,0.550119604220181,0.75,0.786397515657049
38,75,"disgusted",0,0,1.3,0.732695097065046,0.05,0.223606797749979,0.1,0.307793505625546,0.3,0.571240570577479,2.9,1.0711528467276
38,75,"fearful",0,0,0.4,0.820782681668123,0.05,0.223606797749979,3.05,0.887041208323017,2.25,1.51744244666721,0.8,1.05630936457281
38,75,"happy",3.1,0.911909506128991,0.05,0.223606797749979,0.05,0.223606797749979,0.05,0.223606797749979,0.1,0.307793505625546,0.05,0.223606797749979
38,75,"sad",0,0,0.05,0.223606797749979,2.8,0.833508753466491,0.1,0.307793505625546,0,0,0.2,0.410391340834062
38,75,"surprised",0.25,0.444261658319319,0,0,0.1,0.307793505625546,0.55,0.68633274115326,3.2,0.767771895949914,0.05,0.223606797749979
38,100,"angry",0.05,0.223606797749979,2.25,0.910465468000326,0.15,0.366347548532523,0.15,0.366347548532523,0.1,0.307793505625546,0.8,0.951453182187509
38,100,"disgusted",0,0,1.45,1.27630222456166,0.1,0.307793505625546,0.05,0.223606797749979,0.35,0.670820393249937,2.95,1.09904264559757
38,100,"fearful",0,0,0.4,0.940324691963255,0.25,0.550119604220181,3.45,0.825577947481897,2.7,1.4179302929938,0.6,1.04629672756119
38,100,"happy",3.4,0.680557047378721,0,0,0.05,0.223606797749979,0,0,0.05,0.223606797749979,0,0
38,100,"sad",0,0,0.05,0.223606797749979,2.85,0.812727700887249,0.05,0.223606797749979,0.1,0.307793505625546,0.2,0.410391340834062
38,100,"surprised",0.2,0.410391340834062,0,0,0.1,0.307793505625546,1,1.02597835208515,3.35,0.812727700887249,0.05,0.223606797749979
58,0,"neutral",0.15,0.489360484929593,0.7,0.801314709186032,0.55,0.68633274115326,0.25,0.550119604220181,0,0,0.3,0.571240570577479
58,25,"angry",0.2,0.615587011251092,0.9,0.852241626226791,0.9,0.718184846459608,0.2,0.410391340834062,0.05,0.223606797749979,0.3,0.656946685331786
58,25,"disgusted",0.15,0.489360484929593,0.8,0.695852373938459,0.8,0.695852373938459,0.2,0.410391340834062,0,0,0.55,0.604805318829299
58,25,"fearful",0.1,0.307793505625546,0.35,0.670820393249937,0.8,0.767771895949915,0.35,0.5871429486124,0.15,0.366347548532523,0.2,0.410391340834062
58,25,"happy",0.2,0.523148363780597,0.3,0.470162345981627,0.3,0.571240570577479,0.1,0.307793505625546,0.05,0.223606797749979,0.15,0.366347548532523
58,25,"sad",0.15,0.366347548532523,0.5,0.688247201611685,0.9,0.911909506128991,0.2,0.523148363780597,0.05,0.223606797749979,0.3,0.470162345981627
58,25,"surprised",0.15,0.489360484929593,0.05,0.223606797749979,0.75,0.716350399411379,0.3,0.571240570577479,0.2,0.410391340834062,0.05,0.223606797749979
58,50,"angry",0,0,2.15,0.812727700887249,0.6,0.753937034925052,0.2,0.410391340834062,0.05,0.223606797749979,0.45,0.68633274115326
58,50,"disgusted",0.05,0.223606797749979,1.5,0.888523316638639,0.2,0.410391340834062,0.15,0.366347548532523,0.2,0.410391340834062,2.05,1.23437604097225
58,50,"fearful",0,0,0.55,0.825577947481897,0.8,0.894427190999916,1.7,1.03109548284184,0.6,0.753937034925052,0.75,1.01954582251634
58,50,"happy",1.6,0.753937034925052,0.1,0.307793505625546,0.1,0.307793505625546,0.05,0.223606797749979,0.45,0.604805318829299,0.1,0.307793505625546
58,50,"sad",0,0,0.5,1.05131496607569,1.65,0.812727700887249,0.15,0.366347548532523,0.05,0.223606797749979,0.7,0.732695097065047
58,50,"surprised",0.15,0.366347548532523,0,0,0.25,0.444261658319319,0.55,0.68633274115326,1.9,0.967906041546987,0.25,0.550119604220181
58,75,"angry",0,0,2.75,0.910465468000326,0.45,0.604805318829299,0.2,0.523148363780597,0,0,0.3,0.571240570577479
58,75,"disgusted",0.05,0.223606797749979,1.35,1.42441123571146,0.3,0.923380516876639,0.1,0.307793505625546,0.1,0.307793505625546,2.3,1.21828179265546
58,75,"fearful",0,0,0.6,0.820782681668123,0.5,0.945905302926917,2.45,1.27630222456166,1.35,1.30887657735053,1.5,1.10023920844036
58,75,"happy",2.35,0.670820393249937,0,0,0.1,0.307793505625546,0.05,0.223606797749979,0.2,0.410391340834062,0,0
58,75,"sad",0,0,0.35,0.5871429486124,2.6,0.99472291830968,0.3,0.571240570577479,0.1,0.307793505625546,0.4,0.680557047378721
58,75,"surprised",0.1,0.307793505625546,0.05,0.223606797749979,0.2,0.523148363780597,0.6,0.680557047378721,2.8,0.615587011251092,0.2,0.410391340834062
58,100,"angry",0,0,3.05,0.68633274115326,0.6,0.68055704737872,0.1,0.307793505625546,0,0,0.7,1.03109548284184
58,100,"disgusted",0,0,2,1.25656172487509,0.1,0.307793505625546,0.1,0.307793505625546,0.1,0.307793505625546,2.65,1.26802789276976
58,100,"fearful",0,0,0.35,0.812727700887249,0.4,0.502624689950035,2.65,1.38696943388321,1.95,1.23437604097225,1.3,1.34164078649987
58,100,"happy",2.65,0.812727700887249,0,0,0.05,0.223606797749979,0,0,0.3,0.470162345981627,0,0
58,100,"sad",0,0,0.3,0.470162345981627,2.7,0.978720969859186,0.4,0.598243041616119,0.1,0.447213595499958,0.6,0.753937034925052
58,100,"surprised",0.1,0.307793505625546,0.05,0.223606797749979,0.15,0.366347548532523,0.35,0.5871429486124,3,0.794719414239026,0.15,0.366347548532523
